"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Estonia","EST","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.36461765","19.24532369","20.55887301","20.58556695","21.44564861","20.53408582","25.34640721","22.23352478","20.72101277","20.3366665","21.92338557","21.56001447","21.51796393","22.60907091","22.62116839","22.77200698","22.68592618","","",
"Ethiopia","ETH","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.95529877","34.41197252","37.18597837","34.26617209","34.74138546","31.34029734","35.43102273","34.38055605","38.47733449","38.39446172","42.29021023","46.53789185","42.16745544","42.40406842","38.47412408","38.37740162","37.42413218","","",
"European Union","EUU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2228900971625","14.1066210844045","13.9479941789285","14.4868790108681","14.5446993090731","14.4894147645959","14.8611108716241","14.8749145233936","15.4365453776662","14.9130750944739","15.0756925708341","15.2733059309796","15.2458689452999","15.7762314624761","15.7012648364161","15.7710883252201","15.6872376938761","","",
"Fragile and conflict affected situations","FCS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.1314980405411","52.0956210457408","51.7939618629678","52.1127845946986","48.8341107806925","48.8294053771652","49.7410704683282","49.6087354175411","47.923864245279","45.4872911374578","46.9999520184852","47.5439883473651","52.5568319366131","53.4545296369227","52.9674527448025","55.6020621249992","57.3678146998178","","",
"Finland","FIN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.19101507","22.62952882","21.97946595","19.59931122","19.2521505","18.9997188","19.73403963","19.83323272","19.56047885","19.40607067","19.98384935","19.35642463","18.7162453","18.95713612","18.94953185","19.73217391","20.35397037","","",
"Fiji","FJI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8372667","13.17821189","12.31893646","12.85472964","12.95536828","12.08774851","14.34637199","15.58711209","16.50561175","24.58940163","22.37072252","25.31678528","24.78924765","22.54663726","19.89637306","21.02604494","20.63828514","","",
"France","FRA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.27349642","7.33573949","7.13796912","7.37661902","7.24623199","7.36894667","9.17551472","9.3000652","9.89152589","10.05793079","10.13493529","10.20597407","10.13358014","9.96890402","9.87589571","9.76121411","9.75624371","","",
"Faroe Islands","FRO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81945491","4.83066286","5.4453819","4.91293743","5.02204968","4.93526735","5.05267173","4.70045594","4.13156583","3.74973753","3.27389359","3.07310107","2.96570242","2.7684897","2.7777885","2.63984191","2.62905844","","",
"Gabon","GAB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1300843","50.79985077","54.068256","50.09150745","49.94594097","52.13557055","51.14926417","50.37234156","51.96375737","50.6316083","25.50564765","27.73152806","28.00476267","28.59301996","28.1298087","25.90465861","22.51306679","","",
"United Kingdom","GBR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.59920301","11.44504887","11.35259242","11.52703408","10.34205936","9.89965933","10.26203968","10.42960401","9.4485872","9.41056549","9.8178079","9.88992638","9.70968057","14.77947543","14.7346502","14.9341054","15.11796713","","",
"Georgia","GEO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.98434004","80.28455285","80.16666667","79.20792079","79.4369645","79.58549223","77.33580019","75.61538462","66.54589372","68.90898813","72.72727273","75.57513461","73.43678686","69.0771961","66.00244002","57.32433505","55.5964618","","",
"Ghana","GHA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.89956613","48.00963218","53.72619604","51.91024113","51.53352958","40.44334698","41.12378835","40.97307225","40.90022719","34.18060547","33.38354236","35.76537592","39.84529685","38.87570851","45.05063976","35.80306196","37.82372777","","",
"Gibraltar","GIB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9664473","51.98448538","46.70439125","48.20156083","55.45512107","57.0801697","62.97765645","66.23991707","64.82426783","66.65291742","65.02901472","59.98566485","62.39929521","61.89991099","58.3592503","49.3524036","49.7618131","","",
"Gambia, The","GMB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3171623","31.05928523","33.48807132","25.36299726","20.30590717","20.77399895","20.86979632","20.90530434","20.93074795","21.13390519","20.98102494","21.10793921","21.03335971","20.25052992","25.06529259","23.4721344","23.59053007","","",
"Guinea-Bissau","GNB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2767387","42.58407946","47.41005369","41.24511897","37.66029053","41.21740733","43.59550799","38.53820187","41.47690352","43.2837116","44.69616627","42.58477839","50.20057539","50.30951909","34.13285198","33.85702596","35.40050221","","",
"Equatorial Guinea","GNQ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1731269","70.11930757","76.06490603","76.48485247","70.97143792","69.24935053","62.21928015","59.82522398","56.30289831","61.3529062","68.76308807","67.91443315","62.72351397","67.34057155","71.38641465","72.0174482","72.83432742","","",
"Greece","GRC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.37839011","29.31100954","28.12762366","30.91871703","30.13896436","33.68955385","36.63187252","36.15921171","34.34369614","","",
"Grenada","GRD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.30013837","58.85647546","54.73005412","54.3817527","49.39759036","47.44156665","46.37788547","50.99957862","53.36914107","51.82947635","52.53280513","53.27276728","56.12966287","57.78515063","58.3089632","57.83307325","57.77659011","","",
"Greenland","GRL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.80803478","62.0284651","61.84791456","61.19134698","60.74401121","62.79398452","61.70498965","61.56939566","59.41137211","57.79193451","59.64832566","59.64645402","59.60755687","56.09907702","55.79390667","57.82038639","53.33825148","","",
"Guam","GUM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.53413621","17.32671447","15.72188406","21.32522697","21.16203","24.81762253","36.91484798","39.68376728","40.63202848","40.5382049","42.58865606","41.8216907","42.33763559","42.40384013","39.05808422","40.50667218","35.05651752","","",
"High income","HIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9250355262288","15.4237816117507","15.1161715953287","15.2678197101858","15.1475174760249","15.0362389531027","15.0064720564215","14.9490950794107","14.9772027972545","14.3553700437075","14.3228581267544","14.243349876524","14.1167718591378","14.2397431616444","14.009424253289","13.7013782146872","13.6774258305512","","",
"Hong Kong SAR, China","HKG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.83201494","51.20799778","50.36913035","47.9339926","49.00909983","47.93512625","48.51278483","49.3700126","51.81748287","45.54460909","46.78224717","46.2240681","50.07995376","50.35827454","48.2392155","49.1517788","45.01063621","","",
"Heavily indebted poor countries (HIPC)","HPC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2898889169165","47.5822886762897","49.3201381617652","48.9328226101577","48.7621253240934","46.5512914130428","46.5233134446149","47.8479343787104","48.6048272676567","45.3732113007292","45.737217028876","45.705311541336","45.2331276467973","46.1132104420684","44.0265966922149","43.6143247099038","45.3198808354166","","",
"Croatia","HRV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8612519","14.36614574","18.58978212","16.64276331","18.12159728","13.39059592","13.31465854","12.39423611","14.51390847","13.74662814","13.95677766","12.05216922","11.4724508","12.82815707","15.74917969","15.50610177","15.36177386","","",
"Haiti","HTI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.18329033","45.20530131","48.17780071","48.0561626","46.48625855","46.01601995","43.06276748","40.12002435","38.5795633","39.27423994","33.30967291","26.08627819","28.49530638","36.24164652","31.01531344","41.73006958","41.73194864","","",
"Hungary","HUN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.32668224","28.81424059","27.51256777","26.35518681","25.83204088","25.76443468","25.01132259","26.26124071","26.34926152","26.234562","27.41596447","28.21636129","29.37170672","28.36043323","28.33860425","28.8774618","29.6990259","","",
"IBRD only","IBD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4010103191632","46.7303785375843","46.090736907331","44.9722327744908","44.0373392982912","43.581445436272","42.0980557126432","40.3261677432396","38.0602854127771","37.4404161858034","39.4148016155961","38.7429312893912","38.2994336702065","38.2569672115307","37.6597902829596","36.7865052196471","37.630019413825","","",
"IDA & IBRD total","IBT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8982141019199","47.1301034117773","46.548202710661","45.8153923436048","44.7996250311022","44.3955296877143","43.0928639337036","41.3510682549182","39.1845345558952","38.4686272642381","40.2757670862007","39.5743291011333","39.1020220486263","39.0865874429141","38.5651973155591","37.7737485575831","38.5808630674469","","",
"IDA total","IDA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.707777221863","54.4665907507007","54.3109764806096","58.703598119605","56.5839998640086","57.1049637300335","57.8359379589008","56.9112473243122","57.0929562356162","55.4773663723548","55.6182388557683","55.4107832743068","54.4157628559976","54.6835052912407","54.7630094364159","54.8203741725056","55.1510238427618","","",
"IDA blend","IDB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.6132384114076","60.9607214418925","59.6741336855915","69.64035198752","65.491272513349","68.3980591667895","69.6715250947805","65.6753723400035","64.9552603078414","64.9475554256402","63.7223936096995","61.9943867114003","60.5869288469612","60.024855568126","59.8677570512866","60.0438872429103","60.5734412178714","","",
"Indonesia","IDN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.71530665","39.27855568","44.68646236","44.95776959","44.80925529","54.21069751","52.32517576","48.6444262","48.14749273","48.09020404","56.988423","56.91761932","53.16791871","49.32272551","42.51700013","40.65642904","37.33550598","","",
"IDA only","IDX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0732524970384","50.5098225735973","51.2056622383854","50.8913938356105","50.4962354373998","49.0068735761443","48.576279829949","50.2184032429992","51.1147150348771","49.1046760678571","49.7284935179177","50.6437055009157","49.5173464051892","50.276839046141","50.4959647169757","50.6679724917551","50.9770814666835","","",
"Isle of Man","IMN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.70202583","74.1062076","73.37396249","73.42475262","72.48267027","73.14936493","72.25708003","70.81672557","69.14794392","66.7577491","65.18476657","62.22490065","63.00013712","69.07303434","67.01399891","64.66441011","64.57785669","","",
"Not classified","INX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.11709007","10.647068","10.46707433","13.1482795","12.21867109","13.55300405","13.92956257","11.57123693","11.86308879","12.7005281","13.79563695","13.54298545","13.63626629","14.13934634","14.1739876","13.57957241","12.99058994","","",
"Iran, Islamic Rep.","IRN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.60016092","59.24902728","54.74597639","54.06885303","56.55964388","56.09494385","51.68798968","53.21485781","55.47851104","56.02760699","59.39722197","57.52153454","54.96147429","51.06695195","42.19447122","40.93178035","38.79371681","","",
"Iraq","IRQ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.64027827","29.05014006","30.24328792","33.54541678","30.57961353","21.52830529","22.39090656","26.10435086","25.1350949","61.73861134","58.48769923","61.98450171","76.46998127","78.48120423","","",
"Iceland","ISL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.42706896","19.47368563","18.56656252","16.97752257","17.43836857","17.24506365","16.60773783","16.04090174","15.96008498","16.62217271","18.18674635","18.47118688","18.5705945","18.25796533","17.98097741","17.63640536","16.86918382","","",
"Israel","ISR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.48925338","30.33004384","27.84253897","28.6286882","28.72582985","30.24378194","25.58589234","26.61076005","25.26746846","25.29135111","23.72501583","23.72170358","23.31489218","22.49833533","22.75800533","22.67203172","22.972216","","",
"Italy","ITA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46448303","24.47650854","24.12543305","23.71894623","22.83264046","21.60582535","21.31744481","21.51615481","21.33932533","20.66364473","20.54892734","22.02690372","21.67975914","21.76292047","22.13684571","23.13747938","23.10570502","","",
"Jamaica","JAM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.99108862","37.56276901","26.3505777","32.03032075","25.18066916","29.85165878","27.18415747","32.34584942","28.01212143","27.2601004","24.72926704","23.13473831","21.27392217","18.4222732","21.13950661","18.87343839","22.39644718","","",
"Jordan","JOR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.10034602","38.47376789","39.48170732","42.03338392","40.68493151","40.07585335","39.18604651","36.04766634","31.94139194","22.71313006","21.85514612","20.90163934","21.58314351","22.13348545","20.89077413","25.14934289","27.98257749","","",
"Japan","JPN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.91636377","15.78570123","15.97850705","16.88677527","16.58894618","15.67343475","16.42206796","15.5150582","15.23826524","15.15913335","14.57035922","13.12178309","12.97234393","12.70128087","12.86968013","12.94767104","13.45210907","","",
"Kazakhstan","KAZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.51047837","42.71304991","45.89475336","44.57263055","41.10611357","34.45556001","31.1426374","32.82742917","24.56191148","22.9852328","27.71297618","26.20841972","27.74136451","25.57039415","25.7855612","31.60665337","35.56086753","","",
"Kenya","KEN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.21774184","46.30662283","43.76403749","45.0110577","44.20748759","44.9591356","38.43079644","35.7691248","33.46188803","31.50622613","30.17857345","30.96613444","31.60435414","32.13203215","30.08369014","28.81699948","27.71331783","","",
"Kyrgyz Republic","KGZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.64644714","53.16455696","51.66136955","51.07936782","46.59613862","42.56970338","39.18014445","42.91151441","48.67649097","38.58998432","43.09150364","43.54013887","43.2436946","46.41520572","49.97817626","55.43338973","57.58837624","","",
"Cambodia","KHM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.68490171","62.16280219","60.46759012","61.63374218","56.30758755","60.94004908","52.34142015","48.67759156","51.07616188","50.50344649","51.90946571","59.74188115","60.47090642","61.22215583","58.62177755","57.33106461","58.56040154","","",
"Kiribati","KIR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15057538","0.09972211","0.10929514","0.1153037","0.09673197","0.11822916","0.10294822","0.10139439","0.08034962","0.08753886","0.122679","0.13437657","0.14411134","0.12112336","0.11781958","0.14957087","0.09287203","","",
"St. Kitts and Nevis","KNA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.63879454","51.06950602","51.34533295","50.64527714","46.12797945","47.98293148","50.04897567","51.09035453","56.86151119","54.68263073","55.21491606","55.53620352","54.06565769","53.74821533","52.78187675","53.37647924","51.50755535","","",
"Korea, Rep.","KOR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.63845682","40.91562988","40.10505216","40.00340112","39.23306526","38.80943678","36.84588326","36.74680966","37.7565502","34.99356746","34.60742997","34.64047236","34.96020393","34.62933468","34.28494558","33.99995998","33.31032766","","",
"Kuwait","KWT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.33676976","17.35751295","18.84057971","17.78741866","18.42650104","18.18181818","17.1686747","19.28057554","19.71279373","11.69491525","13.9254386","12.48876909","13.55661882","13.93891934","12.7027027","14.37861272","16.11129307","","",
"Latin America & Caribbean (excluding high income)","LAC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2881892490228","43.5550098348212","42.7839947576623","42.4514598989244","41.2986918135219","40.7368362994605","39.4158970479357","37.5921573152639","34.165211427718","33.1860354743502","39.5595776144537","38.3273949363247","37.7926117803035","37.5238024565187","37.8138979878689","35.6805079241041","37.1376346862743","","",
"Lao PDR","LAO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.77973967","43.97146334","49.66936253","54.75914314","47.25916733","43.72243934","41.07786473","34.90810559","31.37778828","26.87694009","35.96009496","52.60241132","48.63186994","48.70332323","50.8794655","45.36532622","46.44212159","","",
"Lebanon","LBN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.7689039","54.83926856","54.11304921","52.48448879","48.88165672","47.32339479","44.68946253","44.07956458","44.85952271","44.56974181","43.58500523","40.18660664","32.81135628","33.21397407","34.19959147","33.74462347","32.13697136","","",
"Liberia","LBR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.60937224","57.00463776","62.40874514","63.42262495","76.03909664","72.54174097","67.0351941","66.2328878","57.08947673","49.63141553","50.98234041","48.5164413","45.31185758","48.07836499","51.3359255","46.80536148","47.2615094","","",
"Libya","LBY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.29111138","45.52794376","33.08924166","33.75513268","34.21350838","35.34671653","34.62698627","33.44186551","32.26567972","31.10063133","29.9736374","36.66828417","","","","","","","",
"St. Lucia","LCA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.05723754","56.87986634","56.84669402","59.46568315","57.60207733","55.93417145","59.63030841","64.32992655","60.99241908","55.23407046","56.88801793","57.90214931","54.01003669","52.097748","54.70002459","52.25357081","48.70086849","","",
"Latin America & Caribbean","LCN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9027875087787","43.0512201407284","42.3823196367832","42.1251749683659","41.0847694809776","40.6345832265624","39.3006040213239","37.5222653769936","34.2058580904646","33.1499595907099","39.1606589888578","37.9903873464439","37.4242705823422","37.1349990366583","37.4324919928318","35.4135021857812","36.6925861362699","","",
"Least developed countries: UN classification","LDC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.0354355780663","49.4332504237397","51.1650193010009","50.8901162529701","50.0427985505031","48.7080637387206","46.8640220616073","48.2019496289562","47.9392693321753","46.1997098402057","48.0071393328463","48.7723553481885","47.2666830518293","48.340716349648","49.1741109992441","51.3817252392595","51.9719815270134","","",
"Low income","LIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.1638967000459","46.8334168570818","48.5458469094642","47.6964102254219","47.8769131363271","46.3104783155801","45.6667876935759","47.0804345207508","47.8397146037517","47.571978552929","46.7351309448297","46.2483390529894","45.7808859425172","45.0836767232924","43.6370481161118","45.3779673202194","41.0254471151822","","",
"Liechtenstein","LIE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.04385385","41.09132398","40.45339624","37.60930447","41.03234928","40.50283076","40.94941706","44.85179342","50.64072825","53.28553066","53.29795159","51.22101694","51.9309892","48.93375577","48.68254233","48.93215272","50.12159989","","",
"Lower middle income","LMC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1588209056278","60.9156448331864","61.0298787400182","61.7724433514011","60.6675517037019","61.5750827074741","60.2808786205561","58.8247250722455","57.9700096653665","56.4870154302342","57.661430409806","56.719698231232","56.103711853357","57.6898120467708","56.8016104849548","56.3454266162019","56.1893115920292","","",
"Low & middle income","LMY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6032351642996","48.0600927584166","47.5126159941404","46.6680764452011","45.5185825983405","45.0772489218315","43.7219390229261","41.883921364019","39.7674246931492","38.9258380474137","40.8273096497124","40.0551442767072","39.5523144592689","39.5235032801389","38.9260112664345","38.039031896178","38.9148417646086","","",
